PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1630169,2021-22,00,0,TOT,22.0,77,77,2694.0,430,909,0.473,161,389,0.414,160,190,0.842,61,250,311,628,134,49,199,121,1181
1630169,2022-23,00,1610612754,IND,23.0,56,56,1883.0,412,841,0.49,161,402,0.4,175,201,0.871,33,172,205,585,91,25,141,69,1160
1630169,2023-24,00,1610612754,IND,24.0,69,68,2224.0,500,1048,0.477,195,535,0.364,194,227,0.855,35,236,271,752,83,48,159,75,1389
1630169,2024-25,00,1610612754,IND,24.0,41,41,1416.0,254,570,0.446,118,328,0.36,116,135,0.859,26,121,147,361,52,25,73,54,742
1641790,2024-25,00,1610612743,DEN,22.0,6,0,14.0,2,5,0.4,0,2,0.0,0,0,0.0,0,3,3,0,0,1,0,1,4
203501,2013-14,00,1610612752,NYK,22.0,81,1,1875.0,294,687,0.428,130,358,0.363,106,128,0.828,19,102,121,66,44,7,47,144,824
203501,2014-15,00,1610612752,NYK,23.0,70,30,1681.0,279,717,0.389,121,354,0.342,125,156,0.801,12,144,156,127,20,14,82,119,804
203501,2015-16,00,1610612737,ATL,24.0,51,1,864.0,114,265,0.43,48,143,0.336,50,56,0.893,7,79,86,51,21,7,23,48,326
203501,2016-17,00,1610612737,ATL,25.0,79,30,2154.0,415,912,0.455,149,417,0.357,164,214,0.766,35,189,224,182,55,15,106,103,1143
203501,2017-18,00,1610612752,NYK,26.0,57,54,1885.0,360,856,0.421,130,410,0.317,146,179,0.816,32,192,224,155,62,10,92,123,996
203501,2018-19,00,1610612752,NYK,27.0,46,46,1499.0,282,726,0.388,117,337,0.347,199,233,0.854,26,135,161,122,42,6,81,106,880
203501,2018-19,00,1610612742,DAL,27.0,19,17,557.0,108,267,0.404,45,140,0.321,33,43,0.767,7,54,61,37,12,2,24,35,294
203501,2018-19,00,0,TOT,27.0,65,63,2057.0,390,993,0.393,162,477,0.34,232,276,0.841,33,189,222,159,54,8,105,141,1174
203501,2019-20,00,1610612742,DAL,28.0,71,58,2091.0,384,884,0.434,204,513,0.398,149,182,0.819,25,207,232,137,41,5,69,125,1121
203501,2020-21,00,1610612742,DAL,29.0,70,31,1985.0,407,911,0.447,207,529,0.391,142,174,0.816,20,209,229,126,31,11,64,111,1163
203501,2021-22,00,1610612742,DAL,30.0,42,20,1245.0,209,530,0.394,102,304,0.336,78,103,0.757,13,143,156,92,38,6,34,74,598
203501,2022-23,00,1610612742,DAL,31.0,71,45,2152.0,340,847,0.401,212,550,0.385,127,165,0.77,21,230,251,129,49,12,60,120,1019
203501,2023-24,00,1610612742,DAL,32.0,79,12,2120.0,392,976,0.402,211,597,0.353,144,169,0.852,22,232,254,139,42,6,69,106,1139
203501,2024-25,00,1610612765,DET,32.0,37,37,1041.0,137,319,0.429,81,211,0.384,63,76,0.829,7,70,77,57,14,1,26,47,418
201935,2009-10,00,1610612760,OKC,20.0,76,0,1738.0,233,578,0.403,93,248,0.375,194,240,0.808,47,197,244,137,80,20,106,200,753
201935,2010-11,00,1610612760,OKC,21.0,82,5,2189.0,298,684,0.436,113,324,0.349,289,343,0.843,42,213,255,176,92,24,106,207,998
201935,2011-12,00,1610612760,OKC,22.0,62,2,1946.0,309,629,0.491,114,292,0.39,312,369,0.846,30,222,252,229,62,15,137,150,1044
201935,2012-13,00,1610612745,HOU,23.0,78,78,2985.0,585,1337,0.438,179,486,0.368,674,792,0.851,62,317,379,455,142,38,295,178,2023
201935,2013-14,00,1610612745,HOU,24.0,73,73,2777.0,549,1205,0.456,177,483,0.366,576,665,0.866,61,283,344,446,115,29,265,177,1851
201935,2014-15,00,1610612745,HOU,25.0,81,81,2981.0,647,1470,0.44,208,555,0.375,715,824,0.868,75,384,459,565,154,60,321,208,2217
201935,2015-16,00,1610612745,HOU,26.0,82,82,3125.0,710,1617,0.439,236,657,0.359,720,837,0.86,63,438,501,612,139,51,374,229,2376
201935,2016-17,00,1610612745,HOU,27.0,81,81,2947.0,674,1533,0.44,262,756,0.347,746,881,0.847,95,564,659,907,121,38,464,215,2356
201935,2017-18,00,1610612745,HOU,28.0,72,72,2551.0,651,1449,0.449,265,722,0.367,624,727,0.858,41,348,389,630,126,50,315,169,2191
201935,2018-19,00,1610612745,HOU,29.0,78,78,2867.0,843,1909,0.442,378,1028,0.368,754,858,0.879,66,452,518,586,158,58,387,244,2818
201935,2019-20,00,1610612745,HOU,30.0,68,68,2483.0,672,1514,0.444,299,843,0.355,692,800,0.865,70,376,446,512,125,60,308,227,2335
201935,2020-21,00,1610612745,HOU,31.0,8,8,290.0,60,135,0.444,25,72,0.347,53,60,0.883,5,36,41,83,7,6,34,14,198
201935,2020-21,00,1610612751,BKN,31.0,36,35,1319.0,282,599,0.471,96,262,0.366,225,263,0.856,30,277,307,392,46,27,143,85,885
201935,2020-21,00,0,TOT,31.0,44,43,1609.0,342,734,0.466,121,334,0.362,278,323,0.861,35,313,348,475,53,33,177,99,1083
201935,2021-22,00,1610612751,BKN,32.0,44,44,1627.0,292,706,0.414,102,307,0.332,304,350,0.869,42,309,351,447,56,31,212,105,990
201935,2021-22,00,1610612755,PHI,32.0,21,21,792.0,115,286,0.402,46,141,0.326,166,186,0.892,13,136,149,220,26,5,72,48,442
201935,2021-22,00,0,TOT,32.0,65,65,2420.0,407,992,0.41,148,448,0.33,470,536,0.877,55,445,500,667,82,36,284,153,1432
201935,2022-23,00,1610612755,PHI,33.0,58,58,2135.0,371,842,0.441,161,418,0.385,313,361,0.867,40,314,354,618,71,31,195,112,1216
201935,2023-24,00,1610612746,LAC,34.0,72,72,2470.0,352,822,0.428,186,488,0.381,302,344,0.878,34,335,369,614,77,57,185,127,1192
201935,2024-25,00,1610612746,LAC,35.0,38,38,1268.0,238,598,0.398,107,309,0.346,232,262,0.885,22,200,222,303,55,24,174,74,815
1630702,2022-23,00,1610612742,DAL,20.0,48,5,708.0,146,333,0.438,63,156,0.404,65,79,0.823,11,78,89,65,17,7,46,64,420
1630702,2023-24,00,1610612742,DAL,21.0,73,7,989.0,195,479,0.407,81,224,0.362,59,76,0.776,20,111,131,109,22,4,62,80,530
1630702,2024-25,00,1610612742,DAL,22.0,33,3,538.0,100,233,0.429,43,108,0.398,34,46,0.739,7,46,53,49,21,5,49,54,277
1641989,2024-25,00,1610612762,UTA,24.0,3,0,50.0,4,14,0.286,3,11,0.273,0,2,0.0,2,6,8,3,3,0,2,8,11
1631199,2022-23,00,1610612761,TOR,23.0,9,0,48.0,8,16,0.5,3,9,0.333,1,1,1.0,3,4,7,4,0,1,0,3,20
1631199,2023-24,00,1610612761,TOR,24.0,1,0,4.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,2,0
203914,2014-15,00,1610612743,DEN,20.0,55,6,719.0,66,217,0.304,21,103,0.204,35,47,0.745,21,43,64,29,39,7,38,71,188
203914,2015-16,00,1610612743,DEN,21.0,76,76,2439.0,359,765,0.469,105,297,0.354,109,133,0.82,54,166,220,147,97,18,98,143,932
203914,2016-17,00,1610612743,DEN,22.0,57,56,1782.0,320,637,0.502,107,255,0.42,104,134,0.776,48,130,178,164,71,8,76,92,851
203914,2017-18,00,1610612743,DEN,23.0,67,65,2305.0,440,908,0.485,156,394,0.396,134,162,0.827,37,139,176,194,122,15,119,119,1170
203914,2018-19,00,1610612743,DEN,24.0,57,48,1639.0,270,637,0.424,82,242,0.339,115,144,0.799,41,119,160,127,55,19,68,113,737
203914,2019-20,00,1610612743,DEN,25.0,56,55,1780.0,218,519,0.42,70,210,0.333,75,92,0.815,26,137,163,118,76,14,60,116,581
203914,2020-21,00,1610612743,DEN,26.0,19,19,581.0,69,156,0.442,24,75,0.32,22,30,0.733,13,34,47,32,17,4,14,37,184
203914,2020-21,00,1610612753,ORL,26.0,20,19,499.0,69,189,0.365,24,66,0.364,42,48,0.875,8,24,32,46,11,7,23,34,204
203914,2020-21,00,0,TOT,26.0,39,38,1080.0,138,345,0.4,48,141,0.34,64,78,0.821,21,58,79,78,28,11,37,71,388
203914,2021-22,00,1610612753,ORL,27.0,61,30,1730.0,240,553,0.434,116,302,0.384,83,95,0.874,36,86,122,108,59,9,61,112,679
203914,2022-23,00,1610612753,ORL,28.0,48,42,1184.0,138,307,0.45,94,218,0.431,27,30,0.9,21,77,98,59,45,12,28,93,397
203914,2023-24,00,1610612753,ORL,29.0,54,27,1297.0,131,297,0.441,76,205,0.371,34,45,0.756,24,67,91,87,49,14,31,91,372
203914,2024-25,00,1610612753,ORL,30.0,20,2,326.0,29,72,0.403,19,54,0.352,4,8,0.5,10,15,25,10,13,5,9,14,81
202699,2011-12,00,1610612749,MIL,19.0,42,9,479.0,79,169,0.467,6,23,0.261,44,54,0.815,30,71,101,22,13,7,31,45,208
202699,2012-13,00,1610612749,MIL,20.0,28,14,325.0,53,115,0.461,7,21,0.333,23,26,0.885,17,40,57,13,8,7,18,31,136
202699,2012-13,00,1610612753,ORL,20.0,27,20,974.0,180,397,0.453,27,87,0.31,80,111,0.721,56,174,230,56,24,37,48,89,467
202699,2012-13,00,0,TOT,20.0,55,34,1299.0,233,512,0.455,34,108,0.315,103,137,0.752,73,214,287,69,32,44,66,120,603
202699,2013-14,00,1610612753,ORL,21.0,61,36,1850.0,332,716,0.464,32,126,0.254,197,244,0.807,88,336,424,82,41,24,78,143,893
202699,2014-15,00,1610612753,ORL,22.0,68,63,2369.0,442,949,0.466,87,239,0.364,193,245,0.788,73,357,430,124,69,36,115,134,1164
202699,2015-16,00,1610612753,ORL,23.0,49,49,1610.0,251,541,0.464,47,151,0.311,120,153,0.784,71,271,342,99,47,28,78,91,669
202699,2015-16,00,1610612765,DET,23.0,27,25,903.0,166,348,0.477,33,88,0.375,82,90,0.911,25,143,168,70,18,12,30,62,447
202699,2015-16,00,0,TOT,23.0,76,74,2513.0,417,889,0.469,80,239,0.335,202,243,0.831,96,414,510,169,65,40,108,153,1116
202699,2016-17,00,1610612765,DET,24.0,82,48,2566.0,511,1063,0.481,109,314,0.347,190,226,0.841,63,353,416,142,60,39,96,133,1321
202699,2017-18,00,1610612765,DET,25.0,48,48,1563.0,320,709,0.451,113,276,0.409,115,136,0.846,36,208,244,94,34,15,51,91,868
202699,2017-18,00,1610612746,LAC,25.0,32,32,1105.0,242,512,0.473,70,169,0.414,64,80,0.8,22,171,193,98,37,20,54,73,618
202699,2017-18,00,0,TOT,25.0,80,80,2668.0,562,1221,0.46,183,445,0.411,179,216,0.829,58,379,437,192,71,35,105,164,1486
202699,2018-19,00,1610612746,LAC,26.0,55,55,1904.0,424,855,0.496,112,258,0.434,192,219,0.877,37,395,432,150,40,24,109,123,1152
202699,2018-19,00,1610612755,PHI,26.0,27,27,944.0,187,399,0.469,44,135,0.326,74,88,0.841,32,181,213,79,11,13,42,61,492
202699,2018-19,00,0,TOT,26.0,82,82,2848.0,611,1254,0.487,156,393,0.397,266,307,0.866,69,576,645,229,51,37,151,184,1644
202699,2019-20,00,1610612755,PHI,27.0,72,72,2469.0,553,1173,0.471,131,357,0.367,174,216,0.806,69,426,495,227,53,40,104,165,1411
202699,2020-21,00,1610612755,PHI,28.0,62,62,2014.0,473,924,0.512,82,208,0.394,182,204,0.892,62,357,419,220,55,51,107,119,1210
202699,2021-22,00,1610612755,PHI,29.0,73,73,2543.0,493,1022,0.482,101,275,0.367,170,202,0.842,77,419,496,252,47,43,116,164,1257
202699,2022-23,00,1610612755,PHI,30.0,74,74,2436.0,423,845,0.501,126,324,0.389,113,129,0.876,67,357,424,186,68,40,89,149,1085
202699,2023-24,00,1610612755,PHI,31.0,70,70,2368.0,463,951,0.487,91,258,0.353,187,213,0.878,80,373,453,217,70,46,93,115,1204
202699,2024-25,00,1610612765,DET,32.0,39,39,1253.0,193,431,0.448,55,158,0.348,75,86,0.872,39,210,249,98,32,33,47,76,516
1628404,2017-18,00,1610612747,LAL,23.0,63,23,1461.0,176,375,0.469,78,197,0.396,66,94,0.702,42,221,263,80,47,16,47,107,496
1628404,2018-19,00,1610612747,LAL,24.0,67,22,1715.0,189,464,0.407,92,274,0.336,55,80,0.688,35,213,248,93,64,40,58,147,525
1628404,2019-20,00,1610612740,NOP,25.0,65,16,1755.0,225,532,0.423,121,354,0.342,85,115,0.739,61,364,425,108,63,23,75,160,656
1628404,2020-21,00,1610612740,NOP,26.0,47,4,1350.0,151,344,0.439,63,193,0.326,69,89,0.775,53,324,377,109,38,12,49,111,434
1628404,2021-22,00,1610612740,NOP,27.0,41,40,1374.0,195,386,0.505,42,130,0.323,116,154,0.753,53,265,318,168,45,11,81,118,548
1628404,2021-22,00,1610612757,POR,27.0,13,13,417.0,92,183,0.503,31,83,0.373,44,57,0.772,9,61,70,56,16,2,33,32,259
1628404,2021-22,00,0,TOT,27.0,54,53,1791.0,287,569,0.504,73,213,0.343,160,211,0.758,62,326,388,224,61,13,114,150,807
1628404,2022-23,00,1610612757,POR,28.0,51,51,1704.0,183,363,0.504,34,112,0.304,87,119,0.731,95,322,417,200,54,9,79,133,487
1628404,2022-23,00,1610612752,NYK,28.0,25,1,750.0,92,157,0.586,27,52,0.519,45,57,0.789,47,129,176,90,34,12,38,62,256
1628404,2022-23,00,0,TOT,28.0,76,52,2454.0,275,520,0.529,61,164,0.372,132,176,0.75,142,451,593,290,88,21,117,195,743
1628404,2023-24,00,1610612752,NYK,29.0,81,42,2707.0,295,679,0.434,80,258,0.31,91,115,0.791,128,547,675,331,75,23,118,171,761
1628404,2024-25,00,1610612752,NYK,29.0,41,41,1549.0,220,389,0.566,52,141,0.369,91,112,0.813,89,303,392,232,61,15,79,108,583
1628392,2018-19,00,1610612745,HOU,21.0,28,0,221.0,20,41,0.488,2,6,0.333,11,14,0.786,21,26,47,15,7,12,13,56,53
1628392,2019-20,00,1610612745,HOU,22.0,23,2,266.0,44,67,0.657,0,5,0.0,19,28,0.679,29,61,90,18,9,12,16,41,107
1628392,2020-21,00,1610612743,DEN,23.0,30,0,272.0,41,80,0.513,0,0,0.0,22,36,0.611,40,45,85,15,11,20,21,59,104
1628392,2020-21,00,1610612739,CLE,23.0,16,2,287.0,53,91,0.582,2,6,0.333,24,35,0.686,25,71,96,40,8,19,23,45,132
1628392,2020-21,00,0,TOT,23.0,46,2,559.0,94,171,0.55,2,6,0.333,46,71,0.648,65,116,181,55,19,39,44,104,236
1628392,2021-22,00,1610612746,LAC,24.0,68,0,1216.0,229,366,0.626,14,30,0.467,91,132,0.689,117,215,332,160,50,77,84,167,563
1628392,2022-23,00,1610612752,NYK,25.0,82,8,1628.0,175,327,0.535,8,37,0.216,48,71,0.676,209,327,536,102,53,64,66,213,406
1628392,2023-24,00,1610612752,NYK,26.0,75,49,1896.0,235,365,0.644,1,3,0.333,111,157,0.707,244,382,626,188,87,85,93,210,582
1628392,2024-25,00,1610612760,OKC,26.0,24,23,715.0,120,214,0.561,0,11,0.0,42,62,0.677,68,224,292,99,21,30,48,70,282
1630573,2021-22,00,1610612738,BOS,24.0,26,0,158.0,23,50,0.46,19,44,0.432,0,0,0.0,5,24,29,10,1,2,2,7,65
1630573,2022-23,00,1610612738,BOS,25.0,80,8,1290.0,180,396,0.455,140,335,0.418,12,17,0.706,35,169,204,71,29,21,30,99,512
1630573,2023-24,00,1610612738,BOS,26.0,79,13,1741.0,249,558,0.446,197,465,0.424,17,19,0.895,45,231,276,82,40,25,32,99,712
1630573,2024-25,00,1610612738,BOS,27.0,33,6,672.0,89,209,0.426,66,178,0.371,2,2,1.0,25,76,101,35,24,7,11,36,246
1641722,2023-24,00,1610612740,NOP,22.0,67,10,1161.0,174,456,0.382,109,298,0.366,67,80,0.838,29,119,148,70,19,7,40,72,524
1641722,2024-25,00,1610612740,NOP,22.0,26,4,591.0,93,262,0.355,49,154,0.318,40,47,0.851,10,56,66,26,13,13,23,20,275
1629637,2019-20,00,1610612740,NOP,20.0,64,14,1080.0,174,259,0.672,1,4,0.25,123,190,0.647,97,162,259,56,26,55,53,161,472
1629637,2020-21,00,1610612740,NOP,21.0,60,3,964.0,175,280,0.625,6,14,0.429,93,120,0.775,92,165,257,35,25,38,39,101,449
1629637,2021-22,00,1610612740,NOP,22.0,70,28,1398.0,245,398,0.616,20,57,0.351,144,188,0.766,115,200,315,43,33,55,54,155,654
1629637,2022-23,00,1610612740,NOP,23.0,47,2,610.0,86,156,0.551,3,29,0.103,58,83,0.699,39,93,132,34,20,19,31,67,233
1629637,2023-24,00,1610612747,LAL,24.0,70,5,877.0,126,175,0.72,0,8,0.0,51,82,0.622,69,142,211,33,34,29,43,123,303
1629637,2024-25,00,1610612747,LAL,24.0,17,2,265.0,33,52,0.635,0,1,0.0,22,29,0.759,27,37,64,12,7,13,9,40,88
1630703,2023-24,00,1610612757,POR,20.0,62,32,1765.0,307,797,0.385,87,268,0.325,167,204,0.819,53,141,194,336,48,13,212,195,868
1630703,2024-25,00,1610612757,POR,20.0,33,5,868.0,136,325,0.418,42,124,0.339,80,105,0.762,22,73,95,166,37,8,91,88,394
1641707,2023-24,00,1610612762,UTA,20.0,40,23,856.0,108,240,0.45,53,140,0.379,23,29,0.793,46,139,185,32,28,30,27,77,292
1641707,2024-25,00,1610612762,UTA,21.0,3,3,75.0,4,18,0.222,3,12,0.25,3,4,0.75,5,10,15,2,5,4,2,8,14
1629639,2019-20,00,1610612748,MIA,20.0,55,8,1508.0,270,631,0.428,116,298,0.389,87,100,0.87,16,208,224,121,34,9,87,76,743
1629639,2020-21,00,1610612748,MIA,21.0,54,15,1635.0,307,699,0.439,107,297,0.36,94,117,0.803,25,243,268,184,35,17,101,71,815
1629639,2021-22,00,1610612748,MIA,22.0,66,10,2151.0,501,1122,0.447,175,439,0.399,190,219,0.868,32,297,329,263,44,8,174,95,1367
1629639,2022-23,00,1610612748,MIA,23.0,67,67,2335.0,487,1109,0.439,203,537,0.378,170,182,0.934,27,333,360,280,51,16,158,101,1347
1629639,2023-24,00,1610612748,MIA,24.0,42,40,1407.0,324,735,0.441,132,333,0.396,95,111,0.856,19,203,222,188,30,3,93,63,875
1629639,2024-25,00,1610612748,MIA,24.0,39,39,1380.0,325,686,0.474,156,382,0.408,140,162,0.864,13,209,222,196,28,4,95,57,946
1627741,2016-17,00,1610612740,NOP,24.0,57,37,1161.0,185,471,0.393,89,241,0.369,29,33,0.879,19,147,166,77,18,7,48,81,488
1627741,2016-17,00,1610612758,SAC,24.0,25,18,727.0,142,296,0.48,59,138,0.428,35,43,0.814,16,87,103,44,20,2,53,34,378
1627741,2016-17,00,0,TOT,24.0,82,55,1888.0,327,767,0.426,148,379,0.391,64,76,0.842,35,234,269,121,38,9,101,115,866
1627741,2017-18,00,1610612758,SAC,25.0,80,13,2024.0,416,933,0.446,176,408,0.431,71,81,0.877,55,252,307,155,85,22,124,148,1079
1627741,2018-19,00,1610612758,SAC,26.0,82,82,2615.0,623,1360,0.458,278,651,0.427,171,193,0.886,106,306,412,205,58,33,146,202,1695
1627741,2019-20,00,1610612758,SAC,27.0,72,44,2216.0,498,1162,0.429,271,688,0.394,115,136,0.846,57,271,328,213,66,17,168,165,1382
1627741,2020-21,00,1610612758,SAC,28.0,71,71,2433.0,403,992,0.406,282,721,0.391,88,104,0.846,29,305,334,257,63,30,130,175,1176
1627741,2021-22,00,1610612758,SAC,29.0,55,6,1574.0,265,693,0.382,182,495,0.368,80,92,0.87,43,178,221,105,48,15,90,113,792
1627741,2021-22,00,1610612754,IND,29.0,26,26,925.0,181,405,0.447,80,221,0.362,31,35,0.886,23,109,132,124,25,10,63,71,473
1627741,2021-22,00,0,TOT,29.0,81,32,2499.0,446,1098,0.406,262,716,0.366,111,127,0.874,66,287,353,229,73,25,153,184,1265
1627741,2022-23,00,1610612754,IND,30.0,80,73,2482.0,475,1038,0.458,288,677,0.425,106,129,0.822,67,333,400,225,92,26,139,156,1344
1627741,2023-24,00,1610612754,IND,31.0,52,28,1336.0,229,517,0.443,137,357,0.384,28,33,0.848,34,133,167,139,43,31,62,103,623
1627741,2023-24,00,1610612755,PHI,31.0,32,14,824.0,142,333,0.426,82,211,0.389,24,26,0.923,27,75,102,97,27,11,41,66,390
1627741,2023-24,00,0,TOT,31.0,84,42,2160.0,371,850,0.436,219,568,0.386,52,59,0.881,61,208,269,236,70,42,103,169,1013
1627741,2024-25,00,1610612744,GSW,32.0,40,10,945.0,179,427,0.419,111,294,0.378,30,33,0.909,23,111,134,62,35,12,50,74,499
1629312,2018-19,00,1610612755,PHI,22.0,5,0,40.0,4,10,0.4,1,5,0.2,0,2,0.0,0,5,5,2,1,0,1,1,9
1629312,2021-22,00,1610612748,MIA,25.0,19,1,163.0,16,46,0.348,9,28,0.321,2,5,0.4,10,16,26,6,2,3,3,13,43
1629312,2022-23,00,1610612748,MIA,26.0,54,11,969.0,93,216,0.431,37,109,0.339,13,28,0.464,57,131,188,43,36,17,45,82,236
1629312,2023-24,00,1610612748,MIA,27.0,66,26,1366.0,153,329,0.465,76,192,0.396,23,36,0.639,65,145,210,70,53,30,34,117,405
1629312,2024-25,00,1610612748,MIA,28.0,37,30,952.0,101,207,0.488,51,121,0.421,16,24,0.667,33,93,126,48,39,25,31,78,269
1628988,2018-19,00,1610612754,IND,22.0,50,0,646.0,105,262,0.401,43,127,0.339,41,50,0.82,5,62,67,87,21,13,40,71,294
1628988,2019-20,00,1610612754,IND,23.0,66,33,1617.0,233,563,0.414,87,221,0.394,74,87,0.851,22,134,156,225,55,16,88,120,627
1628988,2020-21,00,1610612754,IND,24.0,66,8,1176.0,170,436,0.39,67,182,0.368,68,83,0.819,15,74,89,123,46,13,66,94,475
1628988,2021-22,00,1610612764,WAS,25.0,41,14,663.0,100,214,0.467,23,67,0.343,28,35,0.8,9,58,67,78,24,9,39,60,251
1628988,2021-22,00,1610612756,PHX,25.0,22,1,358.0,51,124,0.411,16,36,0.444,31,33,0.939,15,40,55,75,18,0,28,32,149
1628988,2021-22,00,0,TOT,25.0,63,15,1021.0,151,338,0.447,39,103,0.379,59,68,0.868,24,98,122,153,42,9,67,92,400
1628988,2022-23,00,1610612737,ATL,26.0,63,6,845.0,92,220,0.418,36,88,0.409,27,32,0.844,25,49,74,89,37,12,36,79,247
1628988,2023-24,00,1610612745,HOU,27.0,78,1,1269.0,186,417,0.446,84,217,0.387,58,63,0.921,23,100,123,140,42,6,53,125,514
1628988,2024-25,00,1610612745,HOU,28.0,29,0,304.0,37,88,0.42,22,57,0.386,15,17,0.882,6,22,28,33,10,2,13,25,111
201950,2009-10,00,1610612755,PHI,20.0,73,51,1767.0,230,520,0.442,62,159,0.39,65,86,0.756,56,135,191,280,79,18,156,153,587
201950,2010-11,00,1610612755,PHI,21.0,82,82,2901.0,446,999,0.446,81,222,0.365,172,209,0.823,68,264,332,531,120,29,218,203,1145
201950,2011-12,00,1610612755,PHI,22.0,65,65,2196.0,360,834,0.432,65,171,0.38,94,120,0.783,57,155,212,290,103,18,135,137,879
201950,2012-13,00,1610612755,PHI,23.0,78,78,2926.0,555,1288,0.431,91,247,0.368,182,242,0.752,89,240,329,625,123,32,292,170,1383
201950,2013-14,00,1610612740,NOP,24.0,34,34,1143.0,203,454,0.447,30,77,0.39,51,63,0.81,28,114,142,268,56,12,105,92,487
201950,2014-15,00,1610612740,NOP,25.0,40,37,1303.0,238,534,0.446,51,135,0.378,65,76,0.855,32,103,135,274,63,23,91,110,592
201950,2015-16,00,1610612740,NOP,26.0,65,23,1831.0,410,935,0.439,87,259,0.336,182,216,0.843,27,168,195,391,88,22,167,148,1089
201950,2016-17,00,1610612740,NOP,27.0,67,61,2190.0,405,893,0.454,100,281,0.356,119,168,0.708,46,218,264,488,100,44,194,133,1029
201950,2017-18,00,1610612740,NOP,28.0,81,81,2927.0,615,1244,0.494,120,356,0.337,187,238,0.786,62,303,365,486,123,64,213,201,1537
201950,2018-19,00,1610612740,NOP,29.0,67,67,2402.0,547,1159,0.472,118,363,0.325,208,271,0.768,75,259,334,518,109,54,210,148,1420
201950,2019-20,00,1610612740,NOP,30.0,61,61,2117.0,458,1006,0.455,122,346,0.353,129,182,0.709,77,216,293,408,99,48,184,145,1167
201950,2020-21,00,1610612749,MIL,31.0,59,56,1907.0,414,823,0.503,111,283,0.392,107,136,0.787,73,195,268,357,96,37,127,98,1046
201950,2021-22,00,1610612749,MIL,32.0,67,64,2207.0,478,954,0.501,132,321,0.411,137,180,0.761,69,232,301,457,108,29,183,133,1225
201950,2022-23,00,1610612749,MIL,33.0,67,65,2183.0,490,1023,0.479,158,411,0.384,152,177,0.859,79,262,341,495,79,25,197,116,1290
201950,2023-24,00,1610612738,BOS,34.0,69,69,2263.0,331,689,0.48,138,322,0.429,60,72,0.833,84,289,373,333,61,53,124,108,860
201950,2024-25,00,1610612738,BOS,34.0,34,34,1045.0,147,326,0.451,60,178,0.337,49,55,0.891,40,105,145,134,34,15,46,51,403
1641842,2024-25,00,1610612765,DET,19.0,41,1,644.0,103,216,0.477,18,81,0.222,38,47,0.809,21,94,115,31,19,6,38,75,262
1626158,2015-16,00,1610612755,PHI,22.0,51,1,702.0,114,222,0.514,8,44,0.182,51,74,0.689,62,73,135,33,19,40,32,92,287
1626158,2016-17,00,1610612755,PHI,23.0,57,17,1193.0,230,412,0.558,27,77,0.351,72,103,0.699,94,217,311,58,42,55,55,136,559
1626158,2017-18,00,1610612755,PHI,24.0,48,2,746.0,135,241,0.56,4,31,0.129,37,56,0.661,57,154,211,61,20,29,25,97,311
1626158,2018-19,00,1610612756,PHX,25.0,70,4,1184.0,222,365,0.608,0,0,0.0,128,175,0.731,115,216,331,60,42,79,52,194,572
1626158,2019-20,00,1610612758,SAC,26.0,44,38,1242.0,223,344,0.648,0,0,0.0,93,118,0.788,127,231,358,42,41,56,52,169,539
1626158,2020-21,00,1610612758,SAC,27.0,61,61,1781.0,366,575,0.637,2,11,0.182,135,170,0.794,144,360,504,101,39,96,75,213,869
1626158,2021-22,00,1610612758,SAC,28.0,45,37,1074.0,198,300,0.66,2,5,0.4,70,90,0.778,93,224,317,48,17,41,56,128,468
1626158,2022-23,00,1610612758,SAC,29.0,42,1,348.0,55,89,0.618,5,8,0.625,15,19,0.789,29,51,80,9,3,11,14,50,130
1626158,2023-24,00,1610612742,DAL,30.0,23,2,237.0,33,59,0.559,0,0,0.0,12,21,0.571,33,45,78,15,3,9,12,33,78
1626158,2023-24,00,1610612764,WAS,30.0,17,8,318.0,49,88,0.557,1,3,0.333,22,26,0.846,38,66,104,10,8,10,12,41,121
1626158,2023-24,00,0,TOT,30.0,40,10,554.0,82,147,0.558,1,3,0.333,34,47,0.723,71,111,182,25,11,19,24,74,199
1626158,2024-25,00,1610612764,WAS,31.0,7,0,60.0,7,17,0.412,0,1,0.0,4,5,0.8,7,13,20,1,0,4,2,5,18
1631096,2023-24,00,1610612760,OKC,22.0,82,82,2413.0,505,953,0.53,129,349,0.37,218,275,0.793,129,519,648,200,53,190,131,197,1357
1631096,2024-25,00,1610612760,OKC,22.0,10,10,265.0,56,111,0.505,14,37,0.378,38,49,0.776,16,71,87,20,8,26,23,18,164
1641720,2023-24,00,1610612747,LAL,21.0,21,0,109.0,10,45,0.222,2,15,0.133,12,20,0.6,2,11,13,8,3,2,9,13,34
1641720,2024-25,00,1610612747,LAL,21.0,2,0,14.0,1,1,1.0,0,0,0.0,2,2,1.0,1,0,1,1,0,1,1,3,4
201143,2007-08,00,1610612737,ATL,22.0,81,77,2540.0,333,668,0.499,0,5,0.0,155,212,0.731,248,537,785,124,60,76,137,267,821
